교육지원청,"정보공시 학교코드",학교명,지역,학급수(계),학생수(계),"특수학급 학급수","특수학급 학생수",학교급코드,학교구분,공시연도
서울특별시남부교육지원청,S010001200,서울개봉초등학교,구로구,46,974,2,9,2,초,2023
서울특별시남부교육지원청,S010001201,서울개웅초등학교,구로구,26,490,2,10,2,초,2023
서울특별시남부교육지원청,S010001202,서울고산초등학교,구로구,21,401,1,6,2,초,2023
서울특별시남부교육지원청,S010001203,서울고척초등학교,구로구,30,478,2,6,2,초,2023
서울특별시남부교육지원청,S010001204,서울구로남초등학교,구로구,26,451,2,7,2,초,2023
서울특별시남부교육지원청,S010001205,서울구로초등학교,구로구,24,429,2,10,2,초,2023
서울특별시남부교육지원청,S010001206,서울구일초등학교,구로구,49,1078,2,9,2,초,2023
서울특별시남부교육지원청,S010001208,서울금천초등학교,금천구,12,143,1,2,2,초,2023
서울특별시남부교육지원청,S010001209,서울당산초등학교,영등포구,18,333,1,5,2,초,2023
서울특별시남부교육지원청,S010001211,서울당중초등학교,영등포구,28,576,2,9,2,초,2023
서울특별시남부교육지원청,S010001212,서울대길초등학교,영등포구,23,436,2,7,2,초,2023
서울특별시남부교육지원청,S010001213,서울대동초등학교,영등포구,23,349,2,4,2,초,2023
서울특별시남부교육지원청,S010001214,서울대방초등학교,영등포구,57,1339,2,8,2,초,2023
서울특별시남부교육지원청,S010001215,서울대영초등학교,영등포구,43,1017,2,9,2,초,2023
서울특별시남부교육지원청,S010001217,서울도림초등학교,영등포구,22,379,2,6,2,초,2023
서울특별시남부교육지원청,S010001218,서울도신초등학교,영등포구,14,221,1,5,2,초,2023
서울특별시남부교육지원청,S010001219,서울독산초등학교,금천구,29,520,4,15,2,초,2023
서울특별시남부교육지원청,S010001220,서울동구로초등학교,구로구,21,358,2,6,2,초,2023
서울특별시남부교육지원청,S010001221,서울두산초등학교,금천구,28,569,2,10,2,초,2023
서울특별시남부교육지원청,S010001222,서울매봉초등학교,구로구,14,244,2,8,2,초,2023
서울특별시남부교육지원청,S010001223,서울문교초등학교,금천구,14,256,1,6,2,초,2023
서울특별시남부교육지원청,S010001224,서울문래초등학교,영등포구,45,1126,1,10,2,초,2023
서울특별시남부교육지원청,S010001225,서울문백초등학교,금천구,31,591,2,8,2,초,2023
서울특별시남부교육지원청,S010001226,서울문성초등학교,금천구,24,388,3,5,2,초,2023
서울특별시남부교육지원청,S010001228,서울백산초등학교,금천구,16,244,2,6,2,초,2023
서울특별시남부교육지원청,S010001229,서울세곡초등학교,구로구,25,476,2,8,2,초,2023
서울특별시남부교육지원청,S010001230,서울시흥초등학교,금천구,26,467,3,16,2,초,2023
서울특별시남부교육지원청,S010001231,서울신구로초등학교,구로구,24,457,2,10,2,초,2023
서울특별시남부교육지원청,S010001232,서울신대림초등학교,영등포구,22,377,1,3,2,초,2023
서울특별시남부교육지원청,S010001233,서울신도림초등학교,구로구,46,1282,2,11,2,초,2023
서울특별시남부교육지원청,S010001235,서울신영초등학교,영등포구,27,478,2,8,2,초,2023
서울특별시남부교육지원청,S010001236,서울신흥초등학교,금천구,26,514,2,10,2,초,2023
서울특별시남부교육지원청,S010001237,서울안천초등학교,금천구,14,211,2,6,2,초,2023
서울특별시남부교육지원청,S010001238,서울여의도초등학교,영등포구,45,956,2,12,2,초,2023
서울특별시남부교육지원청,S010001239,서울영남초등학교,금천구,15,223,1,3,2,초,2023
서울특별시남부교육지원청,S010001240,서울영동초등학교,영등포구,21,402,2,10,2,초,2023
서울특별시남부교육지원청,S010001241,서울영등포초등학교,영등포구,16,275,2,6,2,초,2023
서울특별시남부교육지원청,S010001243,서울영서초등학교,구로구,32,637,2,5,2,초,2023
서울특별시남부교육지원청,S010001244,서울영신초등학교,영등포구,43,886,2,8,2,초,2023
서울특별시남부교육지원청,S010001245,서울영원초등학교,영등포구,27,546,1,2,2,초,2023
서울특별시남부교육지원청,S010001246,서울영일초등학교,구로구,18,286,2,8,2,초,2023
서울특별시남부교육지원청,S010001247,서울영중초등학교,영등포구,23,437,2,5,2,초,2023
서울특별시남부교육지원청,S010001248,서울오류남초등학교,구로구,33,674,2,12,2,초,2023
서울특별시남부교육지원청,S010001249,서울오류초등학교,구로구,31,637,2,8,2,초,2023
서울특별시남부교육지원청,S010001250,서울오정초등학교,구로구,19,336,1,4,2,초,2023
서울특별시남부교육지원청,S010001251,서울온수초등학교,구로구,39,812,2,10,2,초,2023
서울특별시남부교육지원청,S010001252,서울우신초등학교,영등포구,15,234,2,6,2,초,2023
서울특별시남부교육지원청,S010001254,서울정심초등학교,금천구,18,304,2,14,2,초,2023
서울특별시남부교육지원청,S010001255,서울탑동초등학교,금천구,24,469,2,15,2,초,2023
서울특별시동부교육지원청,S010001397,서울군자초등학교,동대문구,18,300,2,14,2,초,2023
서울특별시동부교육지원청,S010001398,서울답십리초등학교,동대문구,43,892,2,7,2,초,2023
서울특별시동부교육지원청,S010001400,서울동원초등학교,중랑구,21,366,2,11,2,초,2023
서울특별시동부교육지원청,S010001401,서울망우초등학교,중랑구,17,326,1,4,2,초,2023
서울특별시동부교육지원청,S010001402,서울면남초등학교,중랑구,18,316,2,9,2,초,2023
서울특별시동부교육지원청,S010001403,서울면동초등학교,중랑구,47,1039,2,8,2,초,2023
서울특별시동부교육지원청,S010001404,서울면목초등학교,중랑구,29,551,2,6,2,초,2023
서울특별시동부교육지원청,S010001405,서울면북초등학교,중랑구,9,119,1,7,2,초,2023
서울특별시동부교육지원청,S010001406,서울면일초등학교,중랑구,31,619,2,11,2,초,2023
서울특별시동부교육지원청,S010001407,서울면중초등학교,중랑구,16,320,1,5,2,초,2023
서울특별시동부교육지원청,S010001408,서울묵동초등학교,중랑구,22,405,2,7,2,초,2023
서울특별시동부교육지원청,S010001409,서울배봉초등학교,동대문구,22,445,2,6,2,초,2023
서울특별시동부교육지원청,S010001410,서울봉화초등학교,중랑구,26,496,3,10,2,초,2023
서울특별시동부교육지원청,S010001411,서울상봉초등학교,중랑구,29,578,2,12,2,초,2023
서울특별시동부교육지원청,S010001412,서울신내초등학교,중랑구,32,656,2,6,2,초,2023
서울특별시동부교육지원청,S010001413,서울신답초등학교,동대문구,29,509,2,6,2,초,2023
서울특별시동부교육지원청,S010001414,서울신묵초등학교,중랑구,18,356,1,6,2,초,2023
서울특별시동부교육지원청,S010001415,서울신현초등학교,중랑구,22,445,1,4,2,초,2023
서울특별시동부교육지원청,S010001416,서울안평초등학교,동대문구,44,1024,1,11,2,초,2023
서울특별시동부교육지원청,S010001417,서울용두초등학교,동대문구,20,422,1,4,2,초,2023
서울특별시동부교육지원청,S010001418,서울원묵초등학교,중랑구,46,1028,1,7,2,초,2023
서울특별시동부교육지원청,S010001419,서울이문초등학교,동대문구,36,751,3,16,2,초,2023
서울특별시동부교육지원청,S010001420,서울장평초등학교,동대문구,46,1099,2,13,2,초,2023
서울특별시동부교육지원청,S010001421,서울전곡초등학교,동대문구,17,290,2,6,2,초,2023
서울특별시동부교육지원청,S010001422,서울전농초등학교,동대문구,50,1052,2,7,2,초,2023
서울특별시동부교육지원청,S010001423,서울전동초등학교,동대문구,32,657,2,13,2,초,2023
서울특별시동부교육지원청,S010001424,서울종암초등학교,동대문구,24,522,1,4,2,초,2023
서울특별시동부교육지원청,S010001425,서울중곡초등학교,중랑구,38,824,2,10,2,초,2023
서울특별시동부교육지원청,S010001426,서울중랑초등학교,중랑구,32,665,2,10,2,초,2023
서울특별시동부교육지원청,S010001427,서울중목초등학교,중랑구,20,386,2,7,2,초,2023
서울특별시동부교육지원청,S010001428,서울중화초등학교,중랑구,49,1121,2,10,2,초,2023
서울특별시동부교육지원청,S010001429,서울중흥초등학교,중랑구,16,213,3,13,2,초,2023
서울특별시동부교육지원청,S010001430,서울청량초등학교,동대문구,30,598,2,5,2,초,2023
서울특별시동부교육지원청,S010001431,서울홍릉초등학교,동대문구,17,335,1,4,2,초,2023
서울특별시동부교육지원청,S010001432,서울홍파초등학교,동대문구,15,227,2,8,2,초,2023
서울특별시동부교육지원청,S010001433,서울휘경초등학교,동대문구,16,284,2,9,2,초,2023
서울특별시동작관악교육지원청,S010001576,서울강남초등학교,동작구,37,778,2,11,2,초,2023
서울특별시동작관악교육지원청,S010001577,서울관악초등학교,관악구,30,554,3,16,2,초,2023
서울특별시동작관악교육지원청,S010001578,서울구암초등학교,관악구,59,1365,2,9,2,초,2023
서울특별시동작관악교육지원청,S010001579,서울난곡초등학교,관악구,18,314,2,10,2,초,2023
서울특별시동작관악교육지원청,S010001580,서울난우초등학교,관악구,33,660,2,11,2,초,2023
서울특별시동작관악교육지원청,S010001581,서울난향초등학교,관악구,36,742,2,11,2,초,2023
서울특별시동작관악교육지원청,S010001582,서울남부초등학교,관악구,24,471,2,12,2,초,2023
서울특별시동작관악교육지원청,S010001583,서울남사초등학교,동작구,25,502,1,6,2,초,2023
서울특별시동작관악교육지원청,S010001584,서울남성초등학교,동작구,27,503,2,9,2,초,2023
서울특별시동작관악교육지원청,S010001585,서울노량진초등학교,동작구,14,208,2,9,2,초,2023
서울특별시동작관악교육지원청,S010001586,서울당곡초등학교,관악구,30,599,2,6,2,초,2023
서울특별시동작관악교육지원청,S010001587,서울대림초등학교,동작구,49,1029,1,5,2,초,2023
서울특별시동작관악교육지원청,S010001588,서울동작초등학교,동작구,26,550,1,6,2,초,2023
서울특별시동작관악교육지원청,S010001589,서울문창초등학교,동작구,24,411,2,10,2,초,2023
서울특별시동작관악교육지원청,S010001590,서울미성초등학교,관악구,34,682,2,6,2,초,2023
서울특별시동작관악교육지원청,S010001591,서울본동초등학교,동작구,9,117,1,3,2,초,2023
서울특별시동작관악교육지원청,S010001592,서울봉천초등학교,관악구,35,687,2,10,2,초,2023
서울특별시동작관악교육지원청,S010001593,서울사당초등학교,관악구,30,551,2,15,2,초,2023
서울특별시동작관악교육지원청,S010001594,서울삼성초등학교,관악구,18,349,1,8,2,초,2023
서울특별시동작관악교육지원청,S010001595,서울상도초등학교,동작구,41,798,2,9,2,초,2023
서울특별시동작관악교육지원청,S010001596,서울신길초등학교,동작구,45,966,2,7,2,초,2023
서울특별시동작관악교육지원청,S010001597,서울신남성초등학교,동작구,25,497,1,5,2,초,2023
서울특별시동작관악교육지원청,S010001598,서울신림초등학교,관악구,27,528,2,5,2,초,2023
서울특별시동작관악교육지원청,S010001599,서울신봉초등학교,관악구,16,267,2,10,2,초,2023
서울특별시동작관악교육지원청,S010001600,서울신상도초등학교,동작구,58,1442,2,14,2,초,2023
서울특별시동작관악교육지원청,S010001601,서울신성초등학교,관악구,26,499,2,8,2,초,2023
서울특별시동작관악교육지원청,S010001602,서울신우초등학교,관악구,17,291,1,4,2,초,2023
서울특별시동작관악교육지원청,S010001603,서울영본초등학교,동작구,37,767,1,5,2,초,2023
서울특별시동작관악교육지원청,S010001604,서울영화초등학교,동작구,21,421,2,11,2,초,2023
서울특별시동작관악교육지원청,S010001605,서울원당초등학교,관악구,14,170,2,11,2,초,2023
서울특별시동작관악교육지원청,S010001606,서울원신초등학교,관악구,14,177,3,12,2,초,2023
서울특별시동작관악교육지원청,S010001607,서울은로초등학교,동작구,40,847,2,6,2,초,2023
서울특별시동작관악교육지원청,S010001608,서울은천초등학교,관악구,45,917,3,22,2,초,2023
서울특별시동작관악교육지원청,S010001610,서울청룡초등학교,관악구,19,355,1,3,2,초,2023
서울특별시동작관악교육지원청,S010001612,서울흑석초등학교,동작구,28,505,2,5,2,초,2023
서울특별시북부교육지원청,S010001735,서울계상초등학교,노원구,24,425,2,13,2,초,2023
서울특별시북부교육지원청,S010001737,서울공연초등학교,노원구,24,464,2,10,2,초,2023
서울특별시북부교육지원청,S010001738,서울노원초등학교,노원구,16,302,2,10,2,초,2023
서울특별시북부교육지원청,S010001740,서울녹천초등학교,노원구,15,230,1,5,2,초,2023
서울특별시북부교육지원청,S010001741,서울누원초등학교,도봉구,38,745,2,8,2,초,2023
서울특별시북부교육지원청,S010001742,서울당현초등학교,노원구,26,482,1,5,2,초,2023
서울특별시북부교육지원청,S010001743,서울도봉초등학교,도봉구,20,351,2,11,2,초,2023
서울특별시북부교육지원청,S010001745,서울방학초등학교,도봉구,29,544,2,11,2,초,2023
서울특별시북부교육지원청,S010001746,서울백운초등학교,도봉구,38,764,2,9,2,초,2023
서울특별시북부교육지원청,S010001747,서울불암초등학교,노원구,39,808,1,4,2,초,2023
서울특별시북부교육지원청,S010001748,서울상경초등학교,노원구,31,635,2,11,2,초,2023
서울특별시북부교육지원청,S010001749,서울상계초등학교,노원구,15,244,2,9,2,초,2023
서울특별시북부교육지원청,S010001752,서울상원초등학교,노원구,21,372,1,5,2,초,2023
서울특별시북부교육지원청,S010001753,서울상월초등학교,노원구,13,181,1,1,2,초,2023
서울특별시북부교육지원청,S010001754,서울상천초등학교,노원구,20,364,2,13,2,초,2023
서울특별시북부교육지원청,S010001755,서울선곡초등학교,노원구,33,630,2,9,2,초,2023
서울특별시북부교육지원청,S010001756,서울수락초등학교,노원구,25,460,2,12,2,초,2023
서울특별시북부교육지원청,S010001757,서울수암초등학교,노원구,26,516,2,7,2,초,2023
서울특별시북부교육지원청,S010001758,서울숭미초등학교,도봉구,34,651,2,12,2,초,2023
서울특별시북부교육지원청,S010001759,서울신계초등학교,노원구,16,239,2,8,2,초,2023
서울특별시북부교육지원청,S010001760,서울신방학초등학교,도봉구,20,363,1,5,2,초,2023
서울특별시북부교육지원청,S010001761,서울신상계초등학교,노원구,23,368,2,11,2,초,2023
서울특별시북부교육지원청,S010001763,서울신학초등학교,도봉구,22,397,2,10,2,초,2023
서울특별시북부교육지원청,S010001764,서울신화초등학교,도봉구,20,361,2,6,2,초,2023
서울특별시북부교육지원청,S010001765,서울쌍문초등학교,도봉구,30,586,2,10,2,초,2023
서울특별시북부교육지원청,S010001766,서울연지초등학교,노원구,16,284,2,6,2,초,2023
서울특별시북부교육지원청,S010001767,서울연촌초등학교,노원구,28,512,2,5,2,초,2023
서울특별시북부교육지원청,S010001768,서울오봉초등학교,도봉구,18,327,1,3,2,초,2023
서울특별시북부교육지원청,S010001770,서울용동초등학교,노원구,16,254,2,6,2,초,2023
서울특별시북부교육지원청,S010001771,서울용원초등학교,노원구,30,583,2,9,2,초,2023
서울특별시북부교육지원청,S010001773,서울월계초등학교,노원구,18,292,1,1,2,초,2023
서울특별시북부교육지원청,S010001774,서울월천초등학교,도봉구,21,363,2,10,2,초,2023
서울특별시북부교육지원청,S010001777,서울중계초등학교,노원구,38,844,1,2,2,초,2023
서울특별시북부교육지원청,S010001779,서울중평초등학교,노원구,59,1331,1,5,2,초,2023
서울특별시북부교육지원청,S010001780,서울중현초등학교,노원구,12,137,2,6,2,초,2023
서울특별시북부교육지원청,S010001782,서울창도초등학교,도봉구,36,723,1,3,2,초,2023
서울특별시북부교육지원청,S010001783,서울창동초등학교,도봉구,19,381,1,4,2,초,2023
서울특별시북부교육지원청,S010001784,서울창림초등학교,도봉구,42,894,2,10,2,초,2023
서울특별시북부교육지원청,S010001785,서울창원초등학교,도봉구,16,293,1,5,2,초,2023
서울특별시북부교육지원청,S010001787,서울청계초등학교,노원구,16,276,2,6,2,초,2023
서울특별시북부교육지원청,S010001789,서울태랑초등학교,노원구,39,887,1,8,2,초,2023
서울특별시북부교육지원청,S010001790,서울태릉초등학교,노원구,41,858,1,7,2,초,2023
서울특별시서부교육지원청,S010001968,서울갈현초등학교,은평구,45,988,2,10,2,초,2023
서울특별시서부교육지원청,S010001969,서울고은초등학교,서대문구,25,476,2,8,2,초,2023
서울특별시서부교육지원청,S010001970,서울공덕초등학교,마포구,34,724,2,12,2,초,2023
서울특별시서부교육지원청,S010001971,서울구산초등학교,은평구,42,887,3,14,2,초,2023
서울특별시서부교육지원청,S010001972,서울금화초등학교,서대문구,23,458,2,10,2,초,2023
서울특별시서부교육지원청,S010001973,서울녹번초등학교,은평구,36,755,2,4,2,초,2023
서울특별시서부교육지원청,S010001974,서울대신초등학교,서대문구,13,186,1,7,2,초,2023
서울특별시서부교육지원청,S010001975,서울대은초등학교,은평구,11,161,1,5,2,초,2023
서울특별시서부교육지원청,S010001976,서울대조초등학교,은평구,36,770,2,15,2,초,2023
서울특별시서부교육지원청,S010001978,서울마포초등학교,마포구,33,694,2,4,2,초,2023
서울특별시서부교육지원청,S010001980,서울미동초등학교,서대문구,18,302,1,2,2,초,2023
서울특별시서부교육지원청,S010001981,서울북가좌초등학교,서대문구,55,1181,2,15,2,초,2023
서울특별시서부교육지원청,S010001982,서울북성초등학교,서대문구,43,970,1,3,2,초,2023
서울특별시서부교육지원청,S010001983,서울북한산초등학교,은평구,8,116,1,3,2,초,2023
서울특별시서부교육지원청,S010001984,서울불광초등학교,은평구,35,696,3,6,2,초,2023
서울특별시서부교육지원청,S010001985,서울상신초등학교,은평구,30,611,2,8,2,초,2023
서울특별시서부교육지원청,S010001986,서울상암초등학교,마포구,24,507,1,1,2,초,2023
서울특별시서부교육지원청,S010001987,서울서강초등학교,마포구,48,1056,2,5,2,초,2023
서울특별시서부교육지원청,S010001988,서울서교초등학교,마포구,20,376,1,3,2,초,2023
서울특별시서부교육지원청,S010001989,서울성산초등학교,마포구,31,661,2,10,2,초,2023
서울특별시서부교육지원청,S010001990,서울성서초등학교,마포구,25,481,2,8,2,초,2023
서울특별시서부교육지원청,S010001992,서울소의초등학교,마포구,22,450,1,7,2,초,2023
서울특별시서부교육지원청,S010001993,서울수색초등학교,은평구,24,271,1,3,2,초,2023
서울특별시서부교육지원청,S010001994,서울신도초등학교,은평구,44,1004,1,7,2,초,2023
서울특별시서부교육지원청,S010001995,서울신북초등학교,마포구,35,713,2,3,2,초,2023
서울특별시서부교육지원청,S010001996,서울신사초등학교,은평구,19,381,2,11,2,초,2023
서울특별시서부교육지원청,S010001997,서울신석초등학교,마포구,32,656,2,9,2,초,2023
서울특별시서부교육지원청,S010001998,서울아현초등학교,마포구,34,661,2,6,2,초,2023
서울특별시서부교육지원청,S010001999,서울안산초등학교,서대문구,34,642,2,11,2,초,2023
서울특별시서부교육지원청,S010002001,서울연가초등학교,서대문구,66,1555,2,13,2,초,2023
서울특별시서부교육지원청,S010002002,서울연신초등학교,은평구,15,244,2,9,2,초,2023
서울특별시서부교육지원청,S010002003,서울연은초등학교,은평구,31,788,2,5,2,초,2023
서울특별시서부교육지원청,S010002004,서울연천초등학교,은평구,14,229,2,12,2,초,2023
서울특별시서부교육지원청,S010002005,서울연희초등학교,서대문구,32,675,2,9,2,초,2023
서울특별시서부교육지원청,S010002006,서울염리초등학교,마포구,59,1447,2,8,2,초,2023
서울특별시서부교육지원청,S010002007,서울용강초등학교,마포구,27,540,2,11,2,초,2023
서울특별시서부교육지원청,S010002008,서울은평초등학교,은평구,45,936,2,12,2,초,2023
서울특별시서부교육지원청,S010002009,서울응암초등학교,은평구,41,864,3,20,2,초,2023
서울특별시서부교육지원청,S010002010,서울인왕초등학교,서대문구,24,505,1,3,2,초,2023
서울특별시서부교육지원청,S010002011,서울중동초등학교,마포구,25,476,2,7,2,초,2023
서울특별시서부교육지원청,S010002012,서울증산초등학교,은평구,34,711,2,5,2,초,2023
서울특별시서부교육지원청,S010002013,서울창서초등학교,서대문구,12,163,2,3,2,초,2023
